Date,BTC-USD.CC,ETH-USD.CC,MATIC-USD.CC,USDC-USD.CC,USDT-USD.CC
2021-12-30,47171.745142705,3716.5134831847,2.5545403122974,1.000345731,1.0010360479355
2021-12-31,46387.975325881,3685.7831586316,2.5306464672628,1.000038906,1.0001889467239
2022-01-01,47669.427979238,3770.4158934669,2.5708249468706,1.0000852892,1.0004999637604
2022-01-02,47364.139512219,3832.003676551,2.5498971177902,0.9997648784,1.0004600286484
2022-01-03,46525.344934774,3765.1038269065,2.4333203822655,0.9997078569,1.0001649856567
2022-01-04,45990.08178068,3798.4125998823,2.3914873403439,1.0005848031,1.0002080202103
2022-01-05,43611.450591904,3554.1863476245,2.1949404822855,0.9997572122,1.0001219511032
2022-01-06,43179.454856089,3413.6505177663,2.2506309111099,0.9995601857,1.0001950263977
2022-01-07,41577.928165431,3196.3280240757,2.0502320731866,1.0004773771,1.0002520084381
2022-01-08,41911.493067609,3104.4961488174,2.0077079319546,0.9995124213,1.0000970363617
2022-01-09,41963.416450187,3160.1996020118,2.1208749546388,0.9998355066,1.0002570152283
2022-01-10,41839.879391793,3086.4502726163,2.0686378057939,1.0003807093,1.0001809597015
2022-01-11,42775.002487701,3240.4505363253,2.3594652378023,1.0002156364,1.0003620386124
2022-01-12,43966.371029396,3373.7616226115,2.3887294103229,0.999799382,1.0002900362015
2022-01-13,42602.760340663,3253.9021020664,2.2682007335687,0.9990250986,1.0004049539566
2022-01-14,43142.418264721,3314.9872384439,2.3405625694679,1.000034125,1.0002830028534
2022-01-15,43232.05195357,3332.4016495027,2.358940705527,0.9994822626,1.0006419420242
2022-01-16,43174.443279147,3355.5174724919,2.3314490450077,0.999691547,1.0004169940948
2022-01-17,42237.283514564,3213.0659376114,2.2196442708789,0.9996785873,1.0003679990768
2022-01-18,42433.127922703,3168.6357852866,2.1292540030705,1.0001047278,1.0004199743271
2022-01-19,41773.907767656,3097.1945117117,2.0358999517019,1.0003310615,1.0004899501801
2022-01-20,40845.844472223,3019.059688326,1.9663210532819,1.0004123173,1.0002570152283
2022-01-21,36491.529556735,2559.512187356,1.6937734777265,1.0004409013,1.000177025795
2022-01-22,35059.821349822,2409.0105692209,1.5303491370673,1.0000319773,1.0001579523087
2022-01-23,36208.237829904,2541.9929852243,1.6168888327836,1.0001447133,1.0004910230637
2022-01-24,36749.525346373,2447.8179448848,1.5113581551585,1.00030513,1.0004390478134
2022-01-25,36973.681508696,2456.9711781928,1.5586000521507,1.0004291899,1.0006040334702
2022-01-26,36879.158476704,2471.1081092947,1.5906144949194,0.9989236212,1.0006300210953
2022-01-27,37171.358291868,2427.1672743863,1.5915960596162,0.9997758098,1.0003440380096
2022-01-28,37844.626764938,2552.5311881906,1.6826140155985,0.9996512688,1.000344991684
2022-01-29,38139.852644339,2597.4082936448,1.6953091753165,0.9994784982,1.0003620386124
2022-01-30,37992.849135449,2611.5391907057,1.6306832621207,1.0000651205,1.0003410577774
2022-01-31,38500.785860463,2690.2113026642,1.6420169124175,0.9995389826,1.0004849433899
2022-02-01,38816.060847318,2800.417020594,1.6518685515868,0.9996832055,1.0004260540009
2022-02-02,36936.470378435,2681.8366619113,1.537752881893,0.9999665434,1.0003800392151
2022-02-03,37075.353905759,2671.2152496698,1.5455362775663,1.0002311999,1.0003859996796
2022-02-04,41550.657805719,2985.0943461985,1.6910767200274,0.9995333562,1.0005630254745
2022-02-05,41534.5452342,3019.4756032206,1.7147525741246,1.0001168399,1.0005949735641
2022-02-06,42444.260879829,3060.6429118623,1.7300916121674,1.0003565876,1.0006790161133
2022-02-07,43966.887454066,3151.8773263605,2.0295685253799,0.9990223199,1.0005550384521
2022-02-08,44144.922483848,3132.0498805134,1.9527404621142,0.9991712056,1.0006190538406
2022-02-09,44390.901876693,3242.8715593302,2.048814784772,0.9995868213,1.0007439851761
2022-02-10,43584.339369726,3080.4265760569,1.8960552816919,1.0001025442,1.0007259845734
2022-02-11,42434.585857423,2931.7469071614,1.7161651023417,0.9993677162,1.0007220506668
2022-02-12,42189.242245396,2916.0187757682,1.6946186907489,1.0001771216,1.0006010532379
2022-02-13,42283.117574332,2891.2101425889,1.6748566555722,0.9999831858,1.0004559755325
2022-02-14,42739.422115806,2944.5690309207,1.6693262773013,0.9993647791,1.0005129575729
2022-02-15,44670.698943542,3187.9440008349,1.8636470430307,0.9995708039,1.0005849599838
2022-02-16,44050.945657966,3135.3736284775,1.8440322638002,0.9997760129,1.0003969669342
2022-02-17,40601.839105905,2882.7339540521,1.6593449611782,0.9994019826,1.0005149841309
2022-02-18,40066.839159096,2787.2828006161,1.6012672405123,0.9997705176,1.0005589723587
2022-02-19,40157.634948317,2768.2839662179,1.6327856347402,0.9998697091,1.0005760192871
2022-02-20,38571.472809063,2637.5678888737,1.523180356719,1.0000031168,1.0004080533981
2022-02-21,37098.323597644,2577.5649880645,1.4065709036755,0.999335144,1.0005019903183
2022-02-22,38362.142544131,2645.2508592318,1.4679391649519,1.0000448023,1.0007040500641
2022-02-23,37365.422526707,2595.9363050844,1.4448534076908,0.9995128052,1.0004980564117
2022-02-24,38352.847977874,2600.1497000466,1.4391842427182,0.9999628801,1.0006359815598
2022-02-25,39281.730691305,2768.7685405333,1.5527070149603,0.9999433123,1.0004739761353
2022-02-26,39073.960941279,2776.4264046792,1.5178694418879,0.9999918194,1.0003969669342
2022-02-27,37764.724735238,2626.8353361498,1.4545567369174,0.9997217107,1.0004910230637
2022-02-28,43241.407125856,2920.0040218014,1.6095730495305,0.9998534355,1.0003509521484
2022-03-01,44410.780872976,2976.4820720089,1.6221335180832,0.9998141596,1.000452041626
2022-03-02,43981.341404735,2953.7224988817,1.6325381635593,0.9995690891,1.0004669427872
2022-03-03,42528.850237474,2841.1957677785,1.5907890253907,0.999933948,1.0000170469284
2022-03-04,39175.31236584,2619.7202877465,1.4740254409075,0.999841353,1.0001970529556
2022-03-05,39449.314192587,2668.8439348114,1.511517463502,0.9993713236,1.000275015831
2022-03-06,38427.596072679,2557.8789416163,1.4381171804631,0.9998506628,1.0002440214157
2022-03-07,38054.883338962,2497.844512674,1.4165716288704,0.9991339842,1.0001230239868
2022-03-08,38769.972213288,2577.5539561428,1.443698084769,1.0002604971,1.0002820491791
2022-03-09,42001.198147567,2732.0803024915,1.5074702962913,1.0004499009,1.000293970108
2022-03-10,39476.636167303,2608.048497585,1.4391968671,0.9998007485,1.0005650520325
2022-03-11,38895.209106131,2559.5630442845,1.4065041041,0.9993414806,1.0002000331879
2022-03-12,38993.560483058,2574.7542051655,1.3994846037,0.9995380057,1.0000809431076
2022-03-13,38025.92214864,2518.9446311693,1.3628761731,0.9999649188,1.0001989603043
2022-03-14,39647.962596108,2590.6960509187,1.3778993207,1.0002875925,1.0002189874649
2022-03-15,39372.021983282,2620.1496247253,1.3801960019,0.9993672192,1.0003340244293
2022-03-16,41168.322243864,2772.0556183272,1.4683590373,0.9998955027,1.0004349946976
2022-03-17,40991.026673583,2814.8544342078,1.4491114697,0.9997839373,1.0004999637604
2022-03-18,41764.875163065,2945.3430252396,1.4995554596,0.9998481757,1.0004830360413
2022-03-19,42119.76187635,2946.2571390434,1.5280712625,0.9997478328,1.0005099773407
2022-03-20,41318.296708564,2860.4591299715,1.4639194511,0.9999323759,1.0004270076752
2022-03-21,41094.122734859,2897.9766804407,1.4664927151,0.9998278424,1.0003470182419
2022-03-22,42437.244896003,2973.1311309304,1.5054480905,0.9999039003,1.0003370046616
2022-03-23,42813.06922208,3031.0670246895,1.5563026558,0.9999534432,1.0004090070724
2022-03-24,43938.905102783,3108.0619096249,1.6287652805,0.9997054508,1.0005999803543
2022-03-25,44386.477888473,3106.671279528,1.5795726366,0.9991529173,1.0004060268402
2022-03-26,44524.07525997,3143.1790657449,1.6108034575,0.9998921391,1.0003609657288
2022-03-27,46790.411153697,3291.5775859525,1.6934810172,1.0000390674,1.000375704
2022-03-28,47099.086061627,3336.634572264,1.6603866985,1.0001256861,1.0004122265
2022-03-29,47445.585826581,3401.9877380385,1.6747874382,0.9999964976,1.0004499335
2022-03-30,47085.52545601,3385.1578971365,1.6846186957,0.9994306981,1.0002783841
2022-03-31,45573.392846588,3281.6428781566,1.617285535,0.9994467364,1.0003039061
2022-04-01,46273.918539194,3449.5521302967,1.6939137802,0.9999939365,1.0003582907
2022-04-02,45916.965996346,3445.0593709592,1.6540249064,0.9993439288,1.0003441131
2022-04-03,46533.687102515,3522.8334004961,1.6888096601,1.0000942224,1.0002730488
2022-04-04,46612.604911308,3517.8772967285,1.649917879,1.00012226,1.0002278199
2022-04-05,45612.841337323,3412.5501815784,1.5929209875,0.9996956286,1.0001944928
2022-04-06,43342.036927905,3181.6746576494,1.4587474311,0.9995854846,1.0001548356
2022-04-07,43635.544464127,3240.5863324698,1.5140540973,1.0000374806,1.0002624685
2022-04-08,42374.644400947,3194.7492689793,1.4357017728,0.9997413001,1.0002875112
2022-04-09,42762.317771933,3259.2031653604,1.4643218481,1.0000836738,1.0003721813
2022-04-10,42451.285084206,3228.0226787324,1.4334653711,0.999625866,1.0002920114
2022-04-11,39509.679370009,2981.7032879196,1.3331739745,0.9997319911,1.0003482685
2022-04-12,40187.356569988,3035.8477758418,1.3928676316,0.999865423,1.0004352293
2022-04-13,41218.387045518,3121.7771076353,1.4201059888,0.9997452644,1.0002745751
2022-04-14,39956.644229816,3022.4138741133,1.3726413005,0.9998394505,1.0001274746
2022-04-15,40576.909683359,3044.7777591086,1.3964213442,0.9997531048,1.0002391787
2022-04-16,40530.047786925,3069.5043810087,1.3909318308,1.0002263562,1.0002955571
2022-04-17,39894.550870117,3007.7985537884,1.3400738221,0.9992585444,1.0003138475
2022-04-18,40862.864655202,3063.69443332,1.4211546498,0.9998731569,1.0002183445
2022-04-19,41493.561095402,3104.4686071406,1.4281758875,0.9998965787,1.0003429932
2022-04-20,41455.519401218,3083.775829269,1.4177438934,0.9998469803,1.0002024001
2022-04-21,40584.936426934,2992.7980944604,1.3798624279,1.0002816311,1.0001567739
2022-04-22,39778.988160424,2969.4868555276,1.3991385369,1.0001986469,1.0002343366
2022-04-23,39557.087180743,2943.0234228145,1.3659711018,1.0000037872,1.0002278481
2022-04-24,39510.812183145,2927.0131796386,1.3442452942,0.9999634564,1.0003438737
2022-04-25,40396.561903867,3003.0467762274,1.3526655714,1.0002184615,1.0001453285
2022-04-26,38134.175629168,2809.2607339103,1.2428328426,1.0001265831,1.000072762
2022-04-27,39255.613415817,2889.1399226559,1.2576850681,1.0003206169,1.0001526287
2022-04-28,39757.858236233,2935.4144127211,1.238903774,1.000028774,1.0001909594
2022-04-29,38640.670124002,2816.6299747356,1.1405790766,1.000022776,1.0000200995
2022-04-30,37792.733670255,2737.5885092819,1.0357501096,1.0002952834,1.0001547276
2022-05-01,38397.109294496,2821.844505323,1.101163545,1.0003814201,1.0001129882
2022-05-02,38573.925046815,2860.5868086962,1.0775907497,1.0000601302,0.9999552513
2022-05-03,37773.420939865,2783.6681941306,1.0759592648,1.0001194404,1.000045453
2022-05-04,39725.415232096,2941.8365774359,1.1710323136,1.0000773164,1.0000379329
2022-05-05,36586.406130436,2748.1022353773,1.0646910817,0.9999578033,0.9999883349
2022-05-06,36059.664746865,2699.4010334556,1.0441330166,1.000072451,0.9999822288
2022-05-07,35487.168562363,2637.0742285762,1.0212041544,0.9999059404,0.9999209529
2022-05-08,34016.344182317,2514.9565206531,0.9743447479,1.0000871054,0.9998540028
2022-05-09,30389.246034858,2255.992401094,0.8219147887,0.9995946975,0.9999087551
2022-05-10,31031.227394695,2342.9034271068,0.8904085917,0.9998284843,0.9997913626
2022-05-11,28908.709215087,2075.0667160637,0.6662911722,1.0007660664,0.9958721391
2022-05-12,29123.771772189,1968.0499911723,0.6015392274,1.0006588844,0.997609369
2022-05-13,29296.426471749,2012.8243175783,0.6675420312,1.000346567,0.9982388361
2022-05-14,30132.773229589,2061.2425168051,0.6861385885,1.0003809572,0.9987798584
2022-05-15,31345.906362761,2151.1256320461,0.7375662696,1.0001827571,0.9990687533
2022-05-16,29905.77525165,2026.0905584018,0.6772819774,1.0005806574,0.9987786971
2022-05-17,30490.965278219,2095.5327846854,0.7269415708,1.0002193688,0.9989090954
2022-05-18,28792.660533029,1919.0475176644,0.627577335,0.9997713065,0.9988022198
2022-05-19,30362.486635582,2022.6520163196,0.6588170182,1.0002691188,0.9989714476
2022-05-20,29221.629664552,1961.3476936629,0.636510181,0.9999068522,0.9988180967
2022-05-21,29464.622584956,1975.9439534326,0.6493385209,1.0002663583,0.9987933858
2022-05-22,30370.057266834,2047.2076105123,0.6783123497,1.0000917083,0.9990661571
2022-05-23,29148.809781321,1973.8866562964,0.6419388342,1.0001413039,0.9990879036
2022-05-24,29688.932304793,1981.3550572572,0.6615536522,1.0001793313,0.9991069252
2022-05-25,29589.001527633,1945.9407798599,0.6459266719,0.9998211779,0.9989758389
2022-05-26,29366.22979006,1809.7585393309,0.6010606947,0.9999300134,0.9989068402
2022-05-27,28652.183919978,1728.386644235,0.5735755747,1.0004030403,0.9988631652
2022-05-28,29074.391164493,1795.4041900781,0.58788404,1.0001501366,0.999002173
2022-05-29,29448.368814488,1812.8577744662,0.5985493055,1.000586164,0.9991784749
2022-05-30,31742.130000731,1996.3899455121,0.6571680176,1.0000994947,0.9993757909
2022-05-31,31858.139631402,1950.2313356154,0.6620866011,1.0002097868,0.9993878636
2022-06-01,29831.908114762,1827.7110033362,0.6017775471,1.0001301564,0.9992595395
2022-06-02,30476.007836083,1837.1963372527,0.6194148926,1.0002243918,0.9993165737
2022-06-03,29719.833503145,1779.5250407974,0.5899168372,1.0001430202,0.9991695421
2022-06-04,29836.493627046,1803.9170219405,0.5956567671,1.0002425456,0.9993128299
2022-06-05,29938.974310307,1808.13665737,0.5979499896,1.0001441809,0.9992964576
2022-06-06,31370.671947692,1859.2896664779,0.6325010421,1.0000819661,0.9993113604
2022-06-07,31155.47870185,1814.0483019012,0.6166599734,1.0001025525,0.9994135416
2022-06-08,30214.356242025,1793.5723105532,0.6074292842,1.0002183289,0.9992620199
2022-06-09,30111.997922423,1789.8260449403,0.6336646471,1.0002438175,0.999313864
2022-06-10,29083.804720954,1665.0422463295,0.5949957766,1.0000633742,0.9991795944
2022-06-11,28360.811358542,1529.6634560072,0.5385661274,1.0000896887,0.9990247197
2022-06-12,26762.649037904,1445.2165942978,0.5019015897,1.0000485422,0.9990795811
2022-06-13,22487.387925846,1204.5828092361,0.4278826028,1.0004335005,0.9985937157
2022-06-14,22206.792790058,1211.6628946396,0.4157602216,1.0007282619,0.9989537752
2022-06-15,22572.83982319,1233.2064427734,0.4377488415,1.0007043062,0.9989415603
2022-06-16,20381.651212902,1067.7307213128,0.3819267293,1.0003675511,0.9989303128
2022-06-17,20471.481892491,1086.5193049794,0.3998412854,1.000208097,0.9990362133
2022-06-18,19017.642355022,993.6368047205,0.3466591982,1.0003150078,0.9986666718
2022-06-19,20553.271821747,1127.6564667996,0.3831091329,1.0004040894,0.998969481
2022-06-20,20599.537964796,1127.6423965514,0.4007587439,1.0001518457,0.9989572314
2022-06-21,20710.597101739,1124.8245922873,0.4188778618,0.9999428106,0.9990938239
2022-06-22,19987.02904938,1051.4219027762,0.4565578119,1.0001075935,0.9990952729
2022-06-23,21085.877161242,1143.3866855114,0.5614693034,1.0005388769,0.9992796155
2022-06-24,21231.655771445,1226.8447502771,0.6122008523,0.9998639466,0.9993251318
2022-06-25,21502.338688026,1243.4469231319,0.6004764576,1.0001037896,0.9995483396
2022-06-26,21027.295308807,1199.8316334895,0.5607240224,0.9998131118,0.9993975555
2022-06-27,20735.477947425,1193.680712662,0.5327316565,1.0001656887,0.9990922615
2022-06-28,20280.635650146,1144.5792743062,0.5111073217,1.0001403925,0.9988316726
2022-06-29,20104.023177782,1098.9438844421,0.4952319999,1.0003648244,0.9988844933
2022-06-30,19784.726494625,1067.2987999238,0.4773713036,0.9999144296,0.9988191764
2022-07-01,19269.36668591,1059.7673821799,0.4612370546,1.0001774372,0.9988671832
2022-07-02,19242.255580241,1066.512767701,0.4930423306,0.9999710314,0.998959784
2022-07-03,19297.076082793,1073.7669875108,0.4606388194,1.0003717409,0.999078186
2022-07-04,20231.261511803,1151.0590761861,0.4915931638,1.0003059333,0.9991085634
2022-07-05,20190.114669523,1134.5409720818,0.5117180686,1.0000529332,0.9990917052
2022-07-06,20548.245871969,1186.9739821393,0.5252652246,0.9998794516,0.9990979232
2022-07-07,21637.587750244,1237.5934303651,0.562543975,1.0000915452,0.9994462428
2022-07-08,21731.116583397,1222.5061935053,0.6062649921,0.9997782439,0.9994181895
2022-07-09,21592.20607433,1216.9782836097,0.5895842338,1.0000455741,0.999538489
2022-07-10,20860.449393062,1168.4016110715,0.5712681784,1.0000291113,0.99946462
2022-07-11,19970.556593233,1097.2365145348,0.5635245045,1.000168851,0.9992254476
2022-07-12,19323.914856106,1038.1916953961,0.5398623908,0.9998533187,0.9993429105
2022-07-13,20212.073498093,1113.5871531398,0.635946698,1.0000470764,0.9993839497
2022-07-14,20569.920061528,1191.5262140585,0.7075894989,0.9999969819,0.9994074011
2022-07-15,20836.328644524,1233.129114296,0.7046699249,0.9999627813,0.9997058406
2022-07-16,21190.315667622,1352.6264752695,0.7268295768,1.0001508993,0.999774264
2022-07-17,20779.344539851,1338.6357028739,0.7530127406,1.0002490431,0.99973377
2022-07-18,22485.689252176,1578.7178948623,0.9617795963,1.0000776019,0.9997772835
2022-07-19,23389.432846479,1542.9752735267,0.9257913898,0.9998931902,1.0000919367
2022-07-20,23231.731965117,1520.2007176133,0.8327578852,0.9999134283,1.0000679953
2022-07-21,23164.628754705,1576.7495606209,0.9074064948,1.000082252,1.0000801598
2022-07-22,22714.979148229,1537.4051210638,0.8534408671,1.0000173473,1.0000521972
2022-07-23,22465.477627425,1549.2975301211,0.8754229977,1.0000136583,1.0000356572
2022-07-24,22609.164770669,1599.4766489444,0.8812632551,1.0000838808,1.0000351594
2022-07-25,21361.700521904,1445.3834222179,0.7757261402,0.9997423244,1.0000622705
2022-07-26,21239.754379825,1441.8067930933,0.7802432706,1.0001418146,1.0000473564
2022-07-27,22930.5484457,1636.2327104034,0.895695844,1.000114685,1.000273874
2022-07-28,23843.886207738,1725.4681887069,0.9361131814,1.0000221017,1.000199871
2022-07-29,23804.633234567,1727.4069295678,0.9387415865,0.9996779527,1.0003110162
2022-07-30,23656.207025584,1695.969499599,0.9296129287,0.9998656658,1.0002887381
2022-07-31,23336.895604984,1681.5173192968,0.9282648306,0.9997973384,1.0003279908
2022-08-01,23314.199432537,1635.1957921226,0.894406074,0.9998373709,1.0002036302
2022-08-02,22978.116592947,1632.9454389883,0.8791569528,0.9999344297,1.0001593128
2022-08-03,22846.507057976,1618.8745428622,0.8876983094,1.0000322063,1.0002036997
2022-08-04,22630.956732133,1608.2058228875,0.8918795733,1.0000364043,1.0001328562
2022-08-05,23289.314277414,1732.2545836306,0.9276590428,1.0000875641,1.000041823
2022-08-06,22961.278967129,1691.6580874496,0.9073363123,0.9997057151,1.0001254802
2022-08-07,23175.890849081,1699.350770887,0.9066896577,0.9999188403,1.0001444494
2022-08-08,23809.487114519,1775.5161124135,0.921550371,1.0000659224,1.0001766178
2022-08-09,23164.317986281,1703.0250301169,0.8905080502,0.9997979909,1.0002090654
2022-08-10,23947.64342535,1851.7427029919,0.9373281896,1.0001351917,1.0002528005
2022-08-11,23957.530194268,1881.2241473515,0.9214037963,0.9999144433,1.0004057728
2022-08-12,24402.818505756,1957.2464000865,0.9339078816,1.0000667217,1.0003355733
2022-08-13,24424.067831151,1981.3365601897,1.0248474582,0.9999522066,1.0003755191
2022-08-14,24319.3339226,1936.8020451588,1.0009092515,0.9998481746,1.0002707959
2022-08-15,24136.972424664,1904.2281567639,0.952034583,0.999949345,1.0001736562
2022-08-16,23883.290546735,1878.1393765348,0.9357962128,1.0000611354,1.0001147893
2022-08-17,23335.998222361,1832.9996383741,0.8831792764,0.9999545231,1.0000730997
2022-08-18,23212.739077043,1847.0078347878,0.8596520309,0.999907481,0.9999992396
2022-08-19,20877.553692219,1612.9873433097,0.7721345905,1.0000276802,1.0000603161
2022-08-20,21166.060396105,1577.0037422109,0.786888017,1.000210942,0.9999737067
2022-08-21,21534.121230814,1619.3189146712,0.8202156187,1.0001408463,0.9999944098
2022-08-22,21398.908350302,1622.50581709,0.8103405876,1.0001381591,0.9999837784
2022-08-23,21528.087371684,1662.7698984728,0.8317937706,0.999982226,0.9999923367
2022-08-24,21395.020071493,1657.0591631515,0.8135908788,0.9998610934,1.0000391122
2022-08-25,21600.90514167,1696.4570581307,0.8187280112,0.9999597619,1.0000798226
2022-08-26,20260.018649424,1507.7828626719,0.7637230974,0.9999742,1.0000429332
2022-08-27,20041.738453055,1491.3950366074,0.8053475702,1.0000085984,1.0000193571
2022-08-28,19616.814984444,1430.5473363095,0.7842513339,1.0000308623,1.0000281619
2022-08-29,20297.994635306,1553.0373243486,0.8174033193,0.9999665067,1.0000322538
2022-08-30,19796.809402411,1523.8388621862,0.8145364913,1.0000064363,1.0000807462
2022-08-31,20049.763189373,1553.6849376151,0.8318210422,1.0000276003,1.0000164964
2022-09-01,20127.140269431,1586.1768003099,0.8854306091,0.9999764661,1.0000104813
2022-09-02,19969.77117746,1577.2205133995,0.8719683745,1.0001008153,1.00008874
2022-09-03,19832.087729338,1556.8726288379,0.8892749856,1.0001262764,1.0000735058
2022-09-04,19986.71383922,1577.6416253492,0.8942303775,1.0001068689,1.0000614181
2022-09-05,19812.371478754,1617.1831725777,0.8814313716,0.9998817741,1.0000379746
2022-09-06,18837.667712375,1561.7485695818,0.8188768117,0.9998781511,1.0000491248
2022-09-07,19290.323873594,1629.9063749585,0.840845637,0.9999929523,1.0001087743
2022-09-08,19329.834933427,1635.3476570056,0.8442134522,0.9999142946,1.0001022883
2022-09-09,21381.152855287,1719.0854510646,0.8915081669,0.9999450204,1.0002350348
2022-09-10,21680.539413428,1776.2037540435,0.9061966157,0.9998627096,1.0002814072
2022-09-11,21769.256339557,1761.8000273934,0.8946134139,0.9999513646,1.0002764246
2022-09-12,22370.448649932,1713.7652026662,0.9300122912,1.0000109948,1.000203678
2022-09-13,20296.707813875,1580.7879534271,0.8544135101,1.0001140618,1.0000245965
2022-09-14,20241.089801831,1634.7550431988,0.8647893406,1.0000395218,1.0001417146
2022-09-15,19701.209962566,1471.6934316404,0.8242991338,1.0001617903,1.0000033816
2022-09-16,19772.584205568,1432.4477302011,0.8060463098,1.0001183244,0.9999810566
2022-09-17,20127.576657179,1469.7416421535,0.8294843856,1.0000316673,1.0000977744
2022-09-18,19419.506190767,1335.3291310415,0.7534217986,1.0000771547,1.0000230834
2022-09-19,19544.129249674,1377.5413278193,0.7660384883,0.9998729615,1.0001062526
2022-09-20,18890.789096369,1324.3882409563,0.733278577,0.9999480835,1.0000603893
2022-09-21,18547.399759826,1252.6078412642,0.7042240405,1.0001128235,1.0000862292
2022-09-22,19413.551620822,1327.6801279905,0.7528313616,0.9999196186,0.9999843458
2022-09-23,19297.637840009,1328.2595547377,0.7787098748,0.9999929256,0.9999814804
2022-09-24,18937.011175672,1317.9932379184,0.7541608397,0.999973367,1.000049646
2022-09-25,18802.097975677,1294.2167741314,0.7401885227,0.9999683312,1.0000545023
2022-09-26,19222.67218417,1335.3202436085,0.7547537311,1.0001647832,0.9999897171
2022-09-27,19110.546550992,1330.1277022309,0.7404062685,1.0001226197,0.9999797544
2022-09-28,19426.721331679,1337.4108666563,0.7473725426,1.0000109813,0.999976486
2022-09-29,19573.050314001,1335.6523611534,0.7635138581,1.0001242148,1.0000793856
2022-09-30,19431.789446599,1327.9786375008,0.7774462506,1.0000663579,1.0000490051
2022-10-01,19312.094732131,1311.6444305439,0.7658805969,0.9999838351,1.0000430666
2022-10-02,19044.107272371,1276.0935583214,0.7642508352,0.9999907187,1.0000599344
2022-10-03,19623.580334556,1323.4392697039,0.8018045463,0.9999271191,1.0000888978
2022-10-04,20336.842949206,1362.126586858,0.8361297817,0.999931779,1.000251249
2022-10-05,20160.716171607,1352.8371404571,0.8513623995,0.9999375715,1.0001089448
2022-10-06,19955.443672369,1351.7095271331,0.8330523689,0.9999687174,1.0001425464
2022-10-07,19546.84971015,1332.5169819841,0.8318999787,1.0000215212,1.0001222016
2022-10-08,19416.567849523,1315.5004909841,0.8136389362,1.0001471784,1.00008298
2022-10-09,19446.426194133,1322.6043002227,0.825376716,0.9999931031,1.0001579683
2022-10-10,19141.483505012,1291.3376254069,0.8152844687,0.999941187,1.0000182934
2022-10-11,19051.418269477,1279.5756984091,0.7905438258,1.0000249813,0.999901447
2022-10-12,19157.446286853,1294.9063205213,0.7843138158,0.9999617589,0.9999921473
2022-10-13,19382.904033633,1288.1238946784,0.7758213081,1.0000156014,1.0000785233
2022-10-14,19185.656700327,1297.4220818412,0.7927233508,0.9999945152,1.0000739721
2022-10-15,19067.635082288,1274.87164808,0.7901013682,0.9999295401,1.0000870683
2022-10-16,19268.092800862,1306.2966216886,0.799562772,0.9999532245,1.0000565378
2022-10-17,19550.757299913,1331.71360827,0.8472591715,0.9999846815,1.0000690046
2022-10-18,19334.415149983,1310.4470366521,0.8645098675,0.9999978497,1.000105604
2022-10-19,19139.534351389,1285.7442070375,0.8460859505,1.000055418,1.0000598546
2022-10-20,19053.740240537,1283.2009226517,0.8101160187,0.9999996221,0.9999939447
2022-10-21,19172.469217269,1299.9464423868,0.8320931516,1.0000140422,1.0001228758
2022-10-22,19208.190246004,1314.2992270631,0.8323850644,1.0000288137,1.0000853235
2022-10-23,19567.007398053,1363.4470578564,0.899837476,1.000029691,1.0000766032
2022-10-24,19345.572348285,1344.998488552,0.8938767173,0.9999804262,1.0000566589
2022-10-25,20095.856455447,1461.6654237274,0.9197390256,0.9999656099,1.0002079818
2022-10-26,20770.441271629,1566.566631173,0.93813762,1.0000274375,1.0001987661
2022-10-27,20285.836775702,1514.3748569051,0.9048344175,0.9999694728,1.0000921962
2022-10-28,20595.351936601,1555.4778770898,0.9448482419,0.9999226827,1.0001455215
2022-10-29,20818.476164439,1619.6984587987,0.9338113759,1.0000792588,1.0002255794
2022-10-30,20635.603747684,1590.783325383,0.9088506484,1.0001149035,1.0001790148
2022-10-31,20495.774232033,1572.7144656013,0.9039877422,0.9999964054,0.9999472059
2022-11-01,20485.27324309,1579.7045469065,0.8753334783,1.000044479,0.9999235779
2022-11-02,20159.503067104,1519.711823268,0.8717183593,1.0000965014,0.9999962699
2022-11-03,20209.987415004,1531.5416959633,0.9521220229,1.0000648319,1.0000065335
2022-11-04,21147.229732238,1645.093397922,1.1697462676,1.0000361223,1.0000758843
2022-11-05,21282.691295916,1627.9680581756,1.1837216687,0.9999038655,1.0001186196
2022-11-06,20926.485973821,1572.2347570875,1.1379682074,0.999869271,1.0000897548
2022-11-07,20602.81672527,1568.5912808483,1.2524487685,1.0003233485,1.0000935164
2022-11-08,18541.271853224,1332.8355929451,1.0444191289,0.9999817544,1.0000319041
2022-11-09,15880.779849172,1100.169759577,0.813203971,1.0003421024,0.9986002893
2022-11-10,17586.771449547,1299.4646098434,1.12495997,1.00069176,0.9978350052
2022-11-11,17034.293134713,1287.2211001564,1.0619866502,1.0007342891,0.9982182667
2022-11-12,16799.1847384,1255.2683256186,0.9389730469,1.0002235038,0.9986158816
2022-11-13,16353.365717176,1221.8192177316,0.8880601555,1.00013634,0.9987545984
2022-11-14,16618.199228891,1241.6042130742,0.9157087137,1.0005864169,0.9990134719
2022-11-15,16884.613907055,1251.7361998221,0.9401340825,1.0003448982,0.9991296952
2022-11-16,16669.440144774,1215.6025437668,0.9005375088,1.0001856334,0.9992287719
2022-11-17,16687.517950541,1200.8086045885,0.8748826644,1.0001621022,0.9994019011
